,player_name,player_height,Pos,3P%,3PA,Season
807,Donyell Marshall,205.74,SF,0.313,2.8,1997
808,Donyell Marshall,205.74,SF,0.361,1.5,1998
809,Donyell Marshall,205.74,PF,0.355,2.2,1999
810,Donyell Marshall,205.74,SF,0.32,1.6,2000
811,Donyell Marshall,205.74,SF,0.31,0.7,2001
812,Donyell Marshall,205.74,PF,0.379,1.1,2002
813,Donyell Marshall,205.74,PF,0.403,4.0,2003
814,Donyell Marshall,205.74,PF,0.407,1.7,2003
815,Donyell Marshall,205.74,PF,0.403,4.5,2003
816,Donyell Marshall,205.74,PF,0.416,5.6,2004
817,Donyell Marshall,205.74,PF,0.324,4.9,2005
818,Donyell Marshall,205.74,PF,0.351,3.3,2006
819,Donyell Marshall,205.74,PF,0.283,2.0,2007
820,Donyell Marshall,205.74,PF,0.348,2.1,2007
821,Donyell Marshall,205.74,PF,0.233,2.0,2007
822,Donyell Marshall,205.74,PF,0.455,2.2,2008
823,Doug Christie,198.12,SG,0.326,3.9,1997
824,Doug Christie,198.12,SG,0.304,3.2,1998
825,Doug Christie,198.12,SG,0.36,3.8,1999
826,Doug Christie,198.12,SG,0.376,3.1,2000
827,Doug Christie,198.12,SG,0.352,3.2,2001
828,Doug Christie,198.12,SG,0.395,2.3,2002
829,Doug Christie,198.12,SG,0.345,1.7,2003
830,Doug Christie,198.12,SG,0.242,1.2,2004
831,Doug Christie,198.12,SG,0.256,1.3,2004
832,Doug Christie,198.12,SG,0.217,1.1,2004
834,Doug Christie,198.12,SG,0.167,0.9,2006
836,Doug Overton,190.5,PG,0.286,0.3,1998
837,Doug Overton,190.5,PG,0.0,0.3,1998
838,Doug Overton,190.5,PG,0.5,0.5,1998
840,Doug Overton,190.5,PG,0.357,0.6,1999
841,Doug Overton,190.5,PG,0.306,1.7,2000
842,Doug Overton,190.5,PG,0.25,0.6,2000
844,Doug Overton,190.5,PG,0.313,2.7,2000
845,Doug Overton,190.5,PG,0.259,1.5,2001
846,Doug Overton,190.5,PG,0.13,0.4,2003
848,Doug Overton,190.5,PG,0.13,0.4,2003
861,Jud Buechler,198.12,SF,0.385,0.9,1997
862,Jud Buechler,198.12,SF,0.412,3.0,1998
863,Jud Buechler,198.12,SF,0.217,1.4,1999
864,Jud Buechler,198.12,SF,0.416,1.4,2000
865,Jud Buechler,198.12,SF,0.35,0.9,2001
866,Jud Buechler,198.12,SF,0.333,1.0,2001
867,Jud Buechler,198.12,SF,0.352,0.9,2001
868,Detlef Schrempf,208.28,SF,0.415,1.9,1997
869,Detlef Schrempf,208.28,SF,0.395,1.7,1998
870,Detlef Schrempf,208.28,SF,0.404,0.7,1999
871,Detlef Schrempf,208.28,SF,0.375,0.3,2000
872,Derrick Coleman,208.28,PF,0.265,1.7,1997
873,Derrick Coleman,208.28,PF,0.212,0.9,1998
874,Derrick Coleman,208.28,PF,0.362,1.9,1999
875,Derrick Coleman,208.28,PF,0.392,1.5,2000
876,Derrick Coleman,208.28,PF,0.337,1.4,2001
877,Derrick Coleman,208.28,C,0.328,1.0,2002
878,Derrick Coleman,208.28,C,0.222,1.1,2003
879,Derrick Coleman,208.28,C,0.0,0.4,2004
880,Danny Ferry,208.28,PF,0.333,1.4,1997
881,Danny Ferry,208.28,PF,0.392,1.9,1998
882,Danny Ferry,208.28,PF,0.44,1.2,1999
883,Danny Ferry,208.28,SF,0.449,2.0,2000
884,Danny Ferry,208.28,SF,0.434,2.0,2001
885,Danny Ferry,208.28,SF,0.35,0.9,2002
887,Danny Manning,208.28,PF,0.111,0.2,1998
889,Danny Manning,208.28,PF,0.25,0.3,2000
890,Danny Manning,208.28,PF,0.143,0.2,2001
891,Danny Manning,208.28,PF,0.375,0.6,2002
892,Darrell Armstrong,185.42,PG,0.368,1.4,1997
893,Darrell Armstrong,185.42,PG,0.365,3.8,1998
894,Darrell Armstrong,185.42,PG,0.34,4.9,1999
895,Darrell Armstrong,185.42,PG,0.355,5.4,2000
896,Darrell Armstrong,185.42,PG,0.336,2.8,2002
897,Darrell Armstrong,185.42,PG,0.315,5.4,2003
898,Darrell Armstrong,185.42,PG,0.243,5.0,2004
899,Darrell Armstrong,185.42,PG,0.229,0.8,2005
900,Darrell Armstrong,185.42,PG,0.336,2.6,2006
901,Darrick Martin,180.34,PG,0.365,3.6,1997
902,Darrick Martin,180.34,PG,0.292,2.9,1998
903,Darrick Martin,180.34,PG,0.306,1.7,1999
904,Darrick Martin,180.34,PG,0.519,0.9,2000
905,Darrick Martin,180.34,PG,0.0,0.7,2001
906,Darrick Martin,180.34,PG,0.231,1.6,2003
907,Darrick Martin,180.34,PG,0.278,1.6,2004
908,Darrick Martin,180.34,PG,0.4,1.0,2005
909,Darrick Martin,180.34,PG,0.351,1.2,2006
910,Darrick Martin,180.34,PG,0.125,0.9,2007
923,David Wesley,185.42,PG,0.347,2.1,1997
924,David Wesley,185.42,PG,0.359,3.4,1998
925,David Wesley,185.42,PG,0.355,3.0,1999
926,David Wesley,185.42,SG,0.376,3.1,2000
927,David Wesley,185.42,SG,0.332,3.8,2001
928,David Wesley,185.42,SG,0.424,4.3,2002
929,David Wesley,185.42,SG,0.323,4.7,2003
930,David Wesley,185.42,SG,0.375,3.9,2004
931,David Wesley,185.42,SG,0.35,3.1,2004
932,David Wesley,185.42,SG,0.383,4.4,2004
933,David Wesley,185.42,SG,0.365,3.8,2005
934,David Wesley,185.42,SG,0.237,1.1,2006
946,Dee Brown,187.96,SG,0.399,3.8,1997
947,Dee Brown,187.96,SG,0.381,2.8,1997
948,Dee Brown,187.96,SG,0.411,5.1,1997
949,Dee Brown,187.96,PG,0.387,7.1,1998
950,Dee Brown,187.96,PG,0.358,4.9,1999
951,Dee Brown,187.96,PG,0.375,4.6,2000
952,Dee Brown,187.96,PG,0.083,1.7,2001
953,Dee Brown,187.96,PG,0.214,0.6,2006
954,Dee Brown,187.96,PG,0.292,1.3,2008
955,Dee Brown,187.96,PG,0.3,1.2,2008
956,Dee Brown,187.96,PG,0.25,2.0,2008
957,Dell Curry,195.58,SG,0.421,2.8,1997
958,Dell Curry,195.58,SG,0.476,3.5,1998
959,Dell Curry,195.58,SG,0.393,3.6,1999
960,Dell Curry,195.58,SG,0.428,2.0,2000
961,Dell Curry,195.58,SG,0.344,2.3,2001
962,Dennis Scott,203.2,SF,0.365,4.2,1997
963,Dennis Scott,203.2,SF,0.344,5.3,1997
964,Dennis Scott,203.2,SF,0.449,2.4,1997
965,Dennis Scott,203.2,SF,0.381,2.7,1998
966,Dennis Scott,203.2,SF,0.276,1.9,1998
967,Dennis Scott,203.2,SF,0.426,3.2,1998
968,Dennis Scott,203.2,SF,0.376,2.9,1999
969,Derek Fisher,185.42,PG,0.383,1.0,1997
970,Derek Fisher,185.42,PG,0.392,1.9,1998
971,Derek Fisher,185.42,PG,0.313,2.1,1999
972,Derek Fisher,185.42,PG,0.397,3.2,2000
973,Derek Fisher,185.42,PG,0.413,5.0,2001
974,Derek Fisher,185.42,PG,0.401,2.6,2002
975,Derek Fisher,185.42,SG,0.291,2.2,2003
976,Derek Fisher,185.42,PG,0.371,3.9,2004
977,Derek Fisher,185.42,PG,0.397,3.6,2005
978,Derek Fisher,185.42,SG,0.308,1.9,2006
979,Derek Fisher,185.42,PG,0.406,3.4,2007
980,Derek Fisher,185.42,PG,0.397,3.7,2008
981,Derek Fisher,185.42,PG,0.348,2.7,2009
982,Derek Fisher,185.42,PG,0.396,1.9,2010
983,Derek Fisher,185.42,PG,0.321,1.7,2011
984,Derek Fisher,185.42,PG,0.324,1.7,2011
985,Derek Fisher,185.42,PG,0.314,1.8,2011
986,Derek Fisher,185.42,SG-PG,0.375,2.4,2012
987,Derek Fisher,185.42,PG,0.435,2.6,2012
988,Derek Fisher,185.42,SG,0.351,2.4,2012
989,Derek Fisher,185.42,SG,0.384,2.8,2013
990,Derek Harper,193.04,SG,0.36,2.5,1997
991,Derek Harper,193.04,PG,0.368,2.6,1998
994,Derek Strong,205.74,PF,0.25,0.2,1999
996,Derrick McKey,205.74,SF,0.235,0.3,1997
998,Derrick McKey,205.74,SF,0.435,0.7,1999
999,Derrick McKey,205.74,SF,0.2,0.3,2000
1000,Derrick McKey,205.74,SF,0.417,0.3,2001
1023,Keith Askins,203.2,SF,0.284,1.6,1997
1024,Keith Askins,203.2,SF,0.276,0.9,1998
1025,Scott Burrell,200.66,SF,0.354,1.8,1997
1026,Scott Burrell,200.66,SF,0.389,2.3,1998
1027,Scott Burrell,200.66,SF,0.353,3.1,1999
1028,Scott Burrell,200.66,SF,0.333,1.5,2000
1041,Sean Elliott,203.2,SF,0.378,2.5,1997
1042,Sean Elliott,203.2,SF,0.328,2.4,1998
1043,Sean Elliott,203.2,SF,0.351,1.9,1999
1044,Sean Elliott,203.2,SF,0.426,2.5,2000
1054,Shandon Anderson,198.12,SG,0.219,0.4,1997
1055,Shandon Anderson,198.12,SG,0.341,0.8,1998
1056,Shandon Anderson,198.12,SF,0.351,2.7,1999
1057,Shandon Anderson,198.12,SG,0.271,2.1,2000
1058,Shandon Anderson,198.12,SG,0.277,1.7,2001
1059,Shandon Anderson,198.12,SF,0.371,1.7,2002
1060,Shandon Anderson,198.12,SG,0.281,1.6,2003
1061,Shandon Anderson,198.12,SF-SG,0.172,0.4,2004
1062,Shandon Anderson,198.12,SG,0.0,1.0,2004
1063,Shandon Anderson,198.12,SF,0.179,0.4,2004
1064,Shandon Anderson,198.12,SF,0.263,0.4,2005
1065,Shane Heal,182.88,PG,0.222,3.0,2003
1066,Scott Brooks,180.34,PG,0.455,0.3,1997
1067,Shareef Abdur-Rahim,205.74,SF,0.412,0.6,1997
1068,Shareef Abdur-Rahim,205.74,SF,0.306,0.7,1998
1069,Shareef Abdur-Rahim,205.74,SF,0.302,1.2,1999
1070,Shareef Abdur-Rahim,205.74,SF,0.188,0.8,2000
1071,Shareef Abdur-Rahim,205.74,PF,0.3,0.9,2001
1072,Shareef Abdur-Rahim,205.74,PF,0.35,0.7,2002
1073,Shareef Abdur-Rahim,205.74,PF,0.265,0.4,2003
1074,Shareef Abdur-Rahim,205.74,PF,0.217,0.4,2003
1075,Shareef Abdur-Rahim,205.74,PF,0.364,0.3,2003
1076,Shareef Abdur-Rahim,205.74,PF,0.385,0.7,2004
1077,Shareef Abdur-Rahim,205.74,PF,0.227,0.3,2005
1078,Shareef Abdur-Rahim,205.74,C,0.15,0.3,2006
1091,Shawn Kemp,208.28,PF,0.364,0.2,2000
1094,Shawn Respert,187.96,SG,0.333,1.6,1997
1095,Shawn Respert,187.96,SG,0.373,1.4,1997
1096,Shawn Respert,187.96,SG,0.231,2.6,1997
1097,Shawn Respert,187.96,SG,0.308,1.1,1998
1101,Sherman Douglas,185.42,PG,0.304,0.6,1997
1102,Sherman Douglas,185.42,PG,0.0,0.4,1998
1103,Sherman Douglas,185.42,PG,0.313,0.8,1999
1104,Sherman Douglas,185.42,PG,0.2,0.7,2000
1111,Stanley Roberts,213.36,C,0.0,0.2,1999
1123,Rex Walters,193.04,SG,0.273,0.6,1997
1124,Rex Walters,193.04,SG,0.214,0.7,1997
1125,Rex Walters,193.04,SG,0.375,0.4,1997
1126,Rex Walters,193.04,SG,0.316,1.2,1998
1127,Rex Walters,193.04,PG,0.25,0.6,1999
1128,Rick Fox,200.66,SF,0.325,3.2,1997
1129,Rick Fox,200.66,SF,0.337,2.2,1998
1130,Rick Fox,200.66,SF,0.326,2.2,1999
1131,Rick Fox,200.66,SF,0.393,3.7,2000
1132,Rick Fox,200.66,SF,0.313,2.5,2001
1133,Rick Fox,200.66,SF,0.375,3.7,2002
1134,Rick Fox,200.66,SF,0.246,1.6,2003
1137,Ricky Pierce,193.04,SG,0.308,0.3,1997
1141,Robert Horry,208.28,PF,0.204,1.3,1997
1142,Robert Horry,208.28,PF,0.444,1.2,1998
1143,Robert Horry,208.28,PF,0.309,1.2,1999
1144,Robert Horry,208.28,PF,0.346,2.0,2000
1145,Robert Horry,208.28,PF,0.374,2.5,2001
1146,Robert Horry,208.28,PF,0.288,2.2,2002
1147,Robert Horry,208.28,PF,0.38,1.3,2003
1148,Robert Horry,208.28,PF,0.37,1.8,2004
1149,Robert Horry,208.28,PF,0.368,2.3,2005
1150,Robert Horry,208.28,PF,0.336,2.2,2006
1151,Robert Horry,208.28,PF,0.257,1.6,2007
1152,Robert Pack,187.96,PG,0.5,0.5,1997
1153,Robert Pack,187.96,PG,0.0,0.2,1998
1154,Robert Pack,187.96,PG,0.364,0.4,1999
1155,Robert Pack,187.96,PG,0.387,0.4,2000
1156,Robert Pack,187.96,PG,0.25,0.3,2001
1157,Robert Pack,187.96,PG,0.0,0.2,2002
1159,Rod Strickland,190.5,PG,0.25,0.6,1997
1160,Rod Strickland,190.5,PG,0.286,1.0,1998
1161,Rod Strickland,190.5,PG,0.048,0.3,1999
1162,Rod Strickland,190.5,PG,0.235,0.3,2000
1163,Rod Strickland,190.5,PG,0.25,0.5,2000
1165,Rod Strickland,190.5,PG,0.308,0.3,2001
1166,Rod Strickland,190.5,PG,0.091,0.2,2002
1167,Rod Strickland,190.5,PG,0.278,0.6,2003
1168,Rod Strickland,190.5,PG,0.303,0.7,2003
1169,Rod Strickland,190.5,PG,0.0,0.2,2003
1171,Rodney Rogers,200.66,SF,0.34,2.8,1997
1172,Rodney Rogers,200.66,SF,0.286,1.3,1998
1173,Rodney Rogers,200.66,PF,0.439,3.2,1999
1174,Rodney Rogers,200.66,SF,0.296,2.3,2000
1175,Rodney Rogers,200.66,SF,0.374,3.1,2001
1176,Rodney Rogers,200.66,SF,0.35,2.8,2001
1177,Rodney Rogers,200.66,SF,0.411,3.5,2001
1178,Rodney Rogers,200.66,PF,0.333,1.9,2002
1179,Rodney Rogers,200.66,PF,0.329,2.2,2003
1180,Rodney Rogers,200.66,SF-PF,0.286,2.9,2004
1181,Rodney Rogers,200.66,SF,0.272,3.1,2004
1182,Rodney Rogers,200.66,PF,0.303,2.7,2004
1183,Ron Harper,198.12,PG,0.19,1.0,1997
1184,Ron Harper,198.12,SG,0.318,2.4,1998
1185,Ron Harper,198.12,PG,0.311,1.3,1999
1186,Ron Harper,198.12,PG,0.264,1.5,2000
1195,Sam Cassell,190.5,PG,0.188,1.1,1997
1196,Sam Cassell,190.5,PG,0.2,1.3,1998
1197,Sam Cassell,190.5,PG,0.143,1.8,1998
1198,Sam Cassell,190.5,PG,0.333,0.8,1998
1199,Sam Cassell,190.5,PG,0.289,1.1,1999
1200,Sam Cassell,190.5,PG,0.306,1.3,2000
1201,Sam Cassell,190.5,PG,0.348,2.8,2001
1202,Sam Cassell,190.5,PG,0.362,2.1,2002
1203,Sam Cassell,190.5,PG,0.398,2.3,2003
1204,Sam Cassell,190.5,PG,0.262,1.7,2004
1205,Sam Cassell,190.5,PG,0.368,2.4,2005
1206,Sam Cassell,190.5,PG,0.294,1.9,2006
1207,Sam Cassell,190.5,PG,0.303,1.4,2007
1208,Sam Cassell,190.5,PG,0.259,1.4,2007
1209,Sam Cassell,190.5,PG,0.409,1.3,2007
1210,Sam Mack,200.66,SF,0.409,4.7,1997
1211,Sam Mack,200.66,SF,0.397,5.0,1998
1212,Sam Mack,200.66,SF,0.389,5.7,1998
1213,Sam Mack,200.66,SF,0.405,4.4,1998
1214,Sam Mack,200.66,SF,0.328,2.8,1999
1215,Sam Mack,200.66,SF,0.25,2.3,2001
1216,Sam Mitchell,200.66,SF,0.349,0.5,1997
1217,Sam Mitchell,200.66,SF,0.237,0.8,1998
1218,Sam Mitchell,200.66,SF,0.435,0.3,1999
1219,Sam Mitchell,200.66,SF,0.209,0.5,2000
1220,Sam Mitchell,200.66,SF,0.286,0.5,2001
1221,Sam Perkins,205.74,PF,0.392,2.7,1997
1222,Sam Perkins,205.74,PF,0.389,1.9,1998
1223,Sam Perkins,205.74,PF,0.408,2.7,1999
1224,Sam Perkins,205.74,PF,0.345,1.7,2000
1225,Stephon Marbury,187.96,PG,0.313,3.7,1997
1226,Stephon Marbury,187.96,PG,0.335,4.0,1998
1227,Stephon Marbury,187.96,PG,0.205,2.2,1998
1228,Stephon Marbury,187.96,PG,0.367,5.1,1998
1229,Stephon Marbury,187.96,PG,0.283,3.1,1999
1230,Stephon Marbury,187.96,PG,0.328,5.0,2000
1231,Stephon Marbury,187.96,PG,0.286,3.0,2001
1232,Stephon Marbury,187.96,PG,0.301,3.7,2002
1233,Stephon Marbury,187.96,PG,0.318,3.4,2003
1234,Stephon Marbury,187.96,PG,0.314,3.5,2003
1235,Stephon Marbury,187.96,PG,0.321,3.3,2003
1236,Stephon Marbury,187.96,PG,0.354,4.0,2004
1237,Stephon Marbury,187.96,PG,0.317,1.7,2005
1238,Stephon Marbury,187.96,PG,0.357,4.7,2006
1239,Stephon Marbury,187.96,PG,0.378,3.1,2007
1240,Stephon Marbury,187.96,PG,0.24,1.1,2008
1241,Rex Chapman,193.04,SG,0.386,4.6,1997
1242,Rex Chapman,193.04,SG,0.351,4.0,1998
1243,Rex Chapman,193.04,SG,0.333,2.3,1999
1248,Wesley Person,198.12,SG,0.43,5.5,1997
1249,Wesley Person,198.12,SG,0.375,4.4,1998
1250,Wesley Person,198.12,SG,0.424,3.2,1999
1251,Wesley Person,198.12,SG,0.405,1.9,2000
1252,Wesley Person,198.12,SG,0.444,4.1,2001
1253,Wesley Person,198.12,SG,0.433,3.5,2002
1254,Wesley Person,198.12,SG,0.399,2.4,2003
1255,Wesley Person,198.12,SG,0.256,2.7,2003
1256,Wesley Person,198.12,SG,0.474,2.3,2003
1257,Wesley Person,198.12,SG,0.421,2.1,2003
1258,Wesley Person,198.12,SF,0.461,2.2,2004
1259,Wesley Person,198.12,SF,0.381,1.3,2004
1260,Wesley Person,198.12,SF,0.485,2.7,2004
1261,Walter McCarty,208.28,SF,0.309,2.1,1997
1262,Walter McCarty,208.28,PF,0.26,1.6,1998
1263,Walter McCarty,208.28,PF,0.309,1.8,1999
1264,Walter McCarty,208.28,PF,0.339,0.9,2000
1265,Walter McCarty,208.28,PF,0.394,1.8,2001
1266,Walter McCarty,208.28,SF,0.367,3.0,2002
1267,Walter McCarty,208.28,PF,0.374,4.8,2003
1268,Walter McCarty,208.28,PF,0.355,2.2,2004
1269,Walter McCarty,208.28,PF,0.333,2.0,2004
1270,Walter McCarty,208.28,PF,0.385,2.3,2004
1271,Walter McCarty,208.28,SF,0.222,1.3,2005
1272,Walt Williams,203.2,SF,0.365,3.7,1997
1273,Walt Williams,203.2,SF,0.38,4.6,1997
1274,Walt Williams,203.2,SF,0.344,2.9,1997
1275,Walt Williams,203.2,SF,0.438,3.0,1998
1276,Walt Williams,203.2,SF,0.391,3.4,1999
1277,Walt Williams,203.2,SF,0.395,3.4,2000
1278,Walt Williams,203.2,SF,0.426,3.8,2001
1279,Walt Williams,203.2,SF,0.374,2.6,2002
1280,Voshon Lenard,193.04,SG,0.405,4.7,1997
1281,Voshon Lenard,193.04,SG,0.343,2.9,1998
1282,Voshon Lenard,193.04,SG,0.39,4.3,1999
1283,Voshon Lenard,193.04,SG,0.385,4.8,2000
1284,Voshon Lenard,193.04,SG,0.371,3.4,2001
1285,Voshon Lenard,193.04,SG,0.365,4.0,2002
1286,Voshon Lenard,193.04,SG,0.367,4.0,2003
1287,Voshon Lenard,193.04,SG,0.333,4.0,2004
1288,Voshon Lenard,193.04,SG,0.321,3.0,2005
1289,Voshon Lenard,193.04,SG,0.286,2.9,2005
1290,Voshon Lenard,193.04,SG,0.349,3.1,2005
1305,Willie Burton,203.2,SF,0.333,0.7,1997
1306,Willie Burton,203.2,SF,0.0,0.3,1998
1307,Vinny Del Negro,193.04,SG,0.436,0.7,1997
1308,Vinny Del Negro,193.04,PG,0.433,0.6,1998
1309,Vinny Del Negro,193.04,PG,0.333,0.4,1999
1310,Vinny Del Negro,193.04,PG,0.077,0.2,2000
1311,Vinny Del Negro,193.04,PG,0.111,0.3,2000
1316,Vin Baker,210.82,PF,0.063,0.2,2000
1322,Vernon Maxwell,193.04,SG,0.33,2.7,1997
1323,Vernon Maxwell,193.04,SG,0.231,2.4,1997
1324,Vernon Maxwell,193.04,SG,0.36,2.8,1997
1325,Vernon Maxwell,193.04,SG,0.346,5.0,1998
1326,Vernon Maxwell,193.04,SG,0.3,4.7,1999
1327,Vernon Maxwell,193.04,PG,0.306,2.6,2000
1328,Vernon Maxwell,193.04,PG,0.328,2.7,2000
1329,Vernon Maxwell,193.04,PG,0.277,2.5,2000
1330,Tyus Edney,177.8,PG,0.3,0.2,1997
1331,Tyus Edney,177.8,PG,0.167,0.3,2000
1343,Tyrone Corbin,198.12,SF,0.348,1.8,1997
1344,Tyrone Corbin,198.12,SF,0.319,2.5,1998
1345,Tyrone Corbin,198.12,SF,0.227,0.8,1999
1346,Tyrone Corbin,198.12,SF,0.0,0.3,2000
1347,Travis Knight,213.36,C,0.273,0.7,1997
1353,Travis Best,180.34,PG,0.3,0.9,1997
1354,Travis Best,180.34,PG,0.373,1.2,1998
1355,Travis Best,180.34,PG,0.376,1.1,1999
1356,Travis Best,180.34,PG,0.381,1.3,2000
1357,Travis Best,180.34,PG,0.356,0.8,2001
1358,Travis Best,180.34,PG,0.382,0.8,2001
1359,Travis Best,180.34,PG,0.32,0.8,2001
1360,Travis Best,180.34,PG,0.33,1.5,2002
1361,Travis Best,180.34,PG,0.15,0.3,2003
1362,Travis Best,180.34,PG,0.306,1.1,2004
1363,Tracy Murray,200.66,SF,0.392,4.9,1997
1364,Tracy Murray,200.66,SF,0.32,2.9,1998
1365,Tracy Murray,200.66,SF,0.43,3.3,1999
1366,Tracy Murray,200.66,SF,0.35,2.0,2000
1367,Tracy Murray,200.66,SF,0.304,1.8,2000
1368,Tracy Murray,200.66,SF,0.363,2.1,2000
1369,Tracy Murray,200.66,SF,0.385,2.6,2001
1370,Tracy Murray,200.66,SF,0.211,1.2,2002
1371,Tracy Murray,200.66,SF,0.4,0.7,2003
1375,Terrell Brandon,180.34,PG,0.333,1.9,1997
1376,Terrell Brandon,180.34,PG,0.255,1.3,1998
1377,Terrell Brandon,180.34,PG,0.25,1.9,1998
1378,Terrell Brandon,180.34,PG,0.263,0.9,1998
1379,Terrell Brandon,180.34,PG,0.402,1.9,1999
1380,Terrell Brandon,180.34,PG,0.363,1.2,2000
1381,Terrell Brandon,180.34,PG,0.174,0.7,2001
1387,Terry Dehere,193.04,PG,0.379,1.7,1997
1388,Terry Dehere,193.04,SG-PG,0.41,1.5,1998
1389,Terry Dehere,193.04,PG,0.2,1.3,1998
1390,Terry Dehere,193.04,SG,0.441,1.5,1998
1391,Terry Mills,208.28,PF,0.309,1.6,1997
1392,Terry Mills,208.28,PF,0.5,4.0,1998
1393,Terry Mills,208.28,PF,0.393,3.0,1999
1394,Terry Mills,208.28,PF,0.176,1.2,2000
1395,Terry Porter,190.5,PG,0.395,2.8,1997
1396,Terry Porter,190.5,PG,0.411,2.8,1998
1397,Terry Porter,190.5,PG,0.435,3.0,1999
1398,Terry Porter,190.5,PG,0.424,2.6,2000
1399,Terry Porter,190.5,PG,0.415,2.0,2001
1425,Tim Legler,193.04,SG,0.0,0.8,1997
1426,Tim Legler,193.04,SG,0.4,1.2,1998
1427,Tim Legler,193.04,SG,0.333,0.9,1999
1428,Todd Day,198.12,SG,0.167,2.4,1997
1429,Todd Day,198.12,SG,0.388,2.8,1999
1430,Todd Day,198.12,SG,0.377,2.2,2000
1436,Tom Gugliotta,208.28,SF,0.118,0.4,1997
1437,Tom Gugliotta,208.28,PF,0.286,0.2,1998
1439,Tom Gugliotta,208.28,PF,0.25,0.2,2000
1440,Tom Gugliotta,208.28,PF,0.333,0.2,2001
1445,Tom Gugliotta,208.28,PF,0.308,0.6,2004
1447,Tom Gugliotta,208.28,PF,0.308,1.0,2004
1452,Tony Delk,187.96,PG,0.268,2.0,1997
1454,Tony Delk,187.96,PG,0.263,2.1,1997
1455,Tony Delk,187.96,PG,0.242,1.8,1998
1456,Tony Delk,187.96,PG,0.225,0.9,1999
1457,Tony Delk,187.96,SG,0.321,2.0,2000
1458,Tony Delk,187.96,SG,0.313,3.4,2001
1459,Tony Delk,187.96,SG,0.32,3.6,2001
1460,Tony Delk,187.96,SG,0.299,3.0,2001
1461,Tony Delk,187.96,PG,0.395,4.5,2002
1462,Tony Delk,187.96,SG,0.303,2.0,2003
1463,Tony Delk,187.96,SG,0.356,3.6,2004
1464,Tony Delk,187.96,PG-SG,0.426,2.0,2005
1466,Tony Delk,187.96,PG,0.426,2.0,2005
1467,Tony Dumas,198.12,SG,0.5,0.6,1997
1468,Steve Kerr,190.5,PG,0.438,2.6,1997
1469,Steve Kerr,190.5,PG,0.313,1.8,1998
1470,Steve Kerr,190.5,PG,0.516,1.0,1999
1471,Steve Kerr,190.5,PG,0.429,1.4,2000
1472,Steve Kerr,190.5,PG,0.394,1.0,2001
1473,Steve Kerr,190.5,PG,0.395,1.7,2002
1474,Reggie Williams,201.0,SF,0.359,3.8,2009
1475,Reggie Williams,201.0,SF,0.423,3.0,2010
1476,Reggie Williams,201.0,SF,0.308,3.2,2011
1477,Reggie Williams,201.0,SF,0.306,1.8,2012
1478,Reggie Williams,201.0,SF,0.333,1.0,2013
1479,Reggie Williams,201.0,SF,0.158,1.0,2014
1480,Reggie Williams,201.0,SF,0.455,1.8,2016
1488,Lindsey Hunter,187.96,PG,0.321,3.7,1997
1489,Lindsey Hunter,187.96,PG,0.386,3.1,1998
1490,Lindsey Hunter,187.96,PG,0.432,4.7,1999
1491,Lindsey Hunter,187.96,PG,0.373,5.0,2000
1492,Lindsey Hunter,187.96,PG,0.38,2.5,2001
1493,Lindsey Hunter,187.96,PG,0.318,3.7,2002
1494,Lindsey Hunter,187.96,SG,0.28,1.5,2003
1495,Lindsey Hunter,187.96,SG,0.274,1.1,2004
1496,Lindsey Hunter,187.96,PG,0.256,1.4,2005
1497,Lindsey Hunter,187.96,PG,0.319,2.3,2006
1498,Lindsey Hunter,187.96,PG,0.269,1.1,2007
1499,Lindsey Hunter,187.96,PG,0.333,1.7,2008
1500,Lindsey Hunter,187.96,PG,0.077,1.0,2009
1503,Tony Smith,193.04,PG,0.0,0.6,1997
1504,Tony Smith,193.04,SG,0.0,0.3,2000
1505,Loren Meyer,208.28,C,0.2,0.4,1998
1522,Loy Vaught,205.74,PF,0.0,0.2,1997
1528,Lee Mayberry,185.42,PG,0.35,2.3,1997
1529,Lee Mayberry,185.42,PG,0.2,1.1,1998
1534,Mahmoud Abdul-Rauf,185.42,PG,0.161,1.0,1997
1535,Mahmoud Abdul-Rauf,185.42,PG,0.286,0.3,2000
1539,Malik Rose,200.66,PF,0.176,0.3,2000
1545,Malik Rose,200.66,PF,0.167,0.2,2004
1549,Malik Rose,200.66,PF,0.0,0.2,2008
1550,Malik Rose,200.66,PF,0.0,0.2,2008
1551,Malik Rose,200.66,PF,0.0,0.2,2008
1552,Malik Sealy,203.2,SF,0.22,0.5,1997
1553,Malik Sealy,203.2,SF,0.261,0.7,1998
1554,Malik Sealy,203.2,SF,0.286,0.4,1999
1555,Marcus Brown,190.5,SG,0.0,1.2,1999
1561,Marcus Camby,210.82,C,0.4,0.2,2002
1564,Marcus Camby,210.82,C,0.091,0.2,2005
1566,Marcus Camby,210.82,C,0.3,0.3,2007
1574,Marcus Camby,210.82,C,0.4,0.3,2011
1576,Mario Elie,195.58,SF,0.291,2.6,1997
1577,Mario Elie,195.58,SG,0.374,2.3,1998
1578,Mario Elie,195.58,SF,0.398,2.4,1999
1579,Mario Elie,195.58,SG,0.36,1.5,2000
1592,Lucious Harris,195.58,SG,0.308,0.8,1997
1593,Lucious Harris,195.58,SG,0.22,1.4,1998
1594,Lucious Harris,195.58,SG,0.33,1.5,1999
